PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
FL4565091,FPL EMERGENCY OPERATION CENTER,Transient non-community system,Ground water,St. Lucie,-,25,,,
FL4565160,FPL MIDWAY SERVICE CENTER,Transient non-community system,Ground water,St. Lucie,FORT PIERCE,40,,,
FL4504536,FPL-DELRAY WEST SERVICE CENTER,Transient non-community system,Ground water,Palm Beach,JUNO BEACH,35,,,
FL1374066,FRANCES FIRE CABARET,Transient non-community system,Ground water,Leon,TALLAHASSEE,50,,,
FL2544455,FRANCIS BAPTIST CHURCH,Transient non-community system,Ground water,Putnam,PALATKA,100,,,
FL3532409,FRANK E'S LAKESIDE RESORT,Transient non-community system,Ground water,Polk,HAINES CITY,64,,,
FL3590425,FRANK PIERSON TEXACO,Transient non-community system,Ground water,Seminole,-,30,,,
FL1034147,FRANKIE D'S PIZZA (AKA LITTLE BEARS),Transient non-community system,Ground water,Bay,SOUTHPORT,50,,,
FL3640494,FRANKIE'S,Transient non-community system,Ground water,Volusia,-,25,,,
FL6580622,FRANKIE'S PIZZA PLACE,Transient non-community system,Ground water,Sarasota,-,29,,,
FL4130496,FRANKSHER BUILDING,Transient non-community system,Ground water,Miami-Dade,MIAMI,25,,,
FL4130497,FRANSHER BUILDING,Transient non-community system,Ground water,-,-,50,,,
FL2024895,FRASER FOOD STORE,Transient non-community system,Ground water,Baker,-,25,,,
FL2024896,FRASER FOOD STORE,Transient non-community system,Ground water,Baker,-,25,,,
FL4500498,FRAT HOUSE RESTAURANT,Transient non-community system,Ground water,Palm Beach,-,400,,,
FL3354937,FRAT. ORDER OF EAGLES#4273 (EAGLES AIRE),Transient non-community system,Ground water,Lake,OKAHUMPKA,25,,,
FL4474441,FRATERNAL ORDER OF EAGLES,Transient non-community system,Ground water,Okeechobee,-,30,,,
FL4474498,FRATERNAL ORDER OF EAGLES,Transient non-community system,Ground water,Okeechobee,OKEECHOBEE,35,,,
FL6095000,FRATERNAL ORDER OF EAGLES,Transient non-community system,Ground water,Citrus,INVERNESS,25,,,
FL6584814,FRATERNAL ORDER OF EAGLES,Transient non-community system,Ground water,Sarasota,NOKOMIS,50,,,
FL5114128,FRATERNAL ORDER OF EAGLES,Transient non-community system,Ground water,Collier,NAPLES,100,,,
FL3424875,FRATERNAL ORDER OF EAGLES 3656,Transient non-community system,Ground water,Marion,-,25,,,
FL4434481,FRATERNAL ORDER OF EAGLES 3896,Transient non-community system,Ground water,Martin,-,25,,,
FL3424821,FRATERNAL ORDER OF EAGLES 4216,Transient non-community system,Ground water,Marion,SILVER SPRINGS,25,,,
FL3425001,FRATERNAL ORDER OF EAGLES 4347,Transient non-community system,Ground water,Marion,-,50,,,
FL2151443,FRATERNAL ORDER OF EAGLES 4520,Transient non-community system,Ground water,Dixie,OLD TOWN,25,,,
FL3054117,FRATERNAL ORDER OF ORIOLES #272,Transient non-community system,Ground water,Brevard,MICCO,25,,,
FL6295996,FRATERNAL ORDER OF POLICE #108,Transient non-community system,Ground water,Hillsborough,SEFFNER,25,,,
FL1460757,FRED GANNON STATE REC. AREA,Transient non-community system,Ground water,Okaloosa,CAMPING AREA,400,,,
FL4060499,FRED'S BAIT & TACKLE,Transient non-community system,Ground water,Broward,-,6,,,
FL6412519,FREDA'S,Transient non-community system,Ground water,Manatee,MYAKKA,50,,,
FL6512904,FREDDIES CORNER,Transient non-community system,Ground water,Pasco,-,50,,,
FL2450391,FREDRICK'S LOUNGE,Transient non-community system,Ground water,Nassau,-,50,,,
FL3494343,FREEDOM TABERNACLE,Transient non-community system,Ground water,Osceola,KISSIMMEE,200,,,
FL2554427,FREEMAN-MCDONALD MIGRANT CAMP,Transient non-community system,Ground water,St. Johns,ELKTON,29,,,
FL1660291,FREEPORT WAYSIDE PARK,Transient non-community system,Ground water,Walton,-,100,,,
FL4504083,FRENCH CONNECTION,Transient non-community system,Ground water,Palm Beach,-,25,,,
FL4500501,FRENCHIES BAR ; PKG. STORE,Transient non-community system,Ground water,Palm Beach,-,200,,,
FL6292982,FRENCHY'S RESTAURANT,Transient non-community system,Ground water,Hillsborough,-,40,,,
FL6295259,FRESH DONUT DELIVERY,Transient non-community system,Ground water,Hillsborough,FRESH DONUT DEL,25,,,
FL6095042,FRESHWATERS (FORMERLY POLLYWOGS),Transient non-community system,Ground water,Citrus,HERNANDO,25,,,
FL3311521,FRIARS DONUTS,Transient non-community system,Ground water,Indian River,-,75,,,
FL6293001,FRIENDLY FOOD STORE,Transient non-community system,Ground water,Hillsborough,-,26,,,
FL6410247,FRIENDLY INN,Transient non-community system,Ground water,Manatee,-,50,,,
FL6534550,FRIENDLY RV PARK,Transient non-community system,Ground water,Polk,LAKE ALFRED,25,,,
FL4434527,"FRIENDLY TAVERN II, INC.",Transient non-community system,Ground water,Martin,-,100,,,
FL6872420,FRIENDLY VILLAGE INN,Transient non-community system,Ground water,Marion,-,360,,,
FL3490208,FRIENDLY VILLAGE INN,Transient non-community system,Ground water,Osceola,KISSIMMEE,25,,,
FL6296392,FRIENDS AND FAMILY CHURCH,Transient non-community system,Ground water,Hillsborough,WIMAUMA,184,,,
FL1324224,FRIENDSHIP BAPTIST CHURCH,Transient non-community system,Ground water,Jackson,MALONE,110,,,
FL6584904,FRIENDSHIP MENNONITE CHURCH,Transient non-community system,Ground water,Sarasota,-,75,,,
FL5084093,FRIENDSHP UNITD METHODIST CHUR,Transient non-community system,Ground water,Charlotte,-,300,,,
FL6384630,"FROG'S PLACE, INC.",Transient non-community system,Ground water,Levy,WILLISTON,25,,,
FL2380394,FROGS PLACE,Transient non-community system,Ground water,Levy,-,500,,,
FL6862111,FROGS PLACE,Transient non-community system,Ground water,Levy,-,500,,,
FL2124342,FROM SCRATCH CANDY,Transient non-community system,Ground water,Columbia,-,25,,,
FL4565074,FRONTIER CORNER,Transient non-community system,Ground water,St. Lucie,-,25,,,
FL2540395,FRONTIER DANCE HALL,Transient non-community system,Ground water,Putnam,SALT SPRINGS,100,,,
FL2544411,FRONTIER DANCEHALL,Transient non-community system,Ground water,Putnam,FORT MCCOY,25,,,
FL3354729,FRONTIER MKT OF LEESBURG,Transient non-community system,Ground water,Lake,-,26,,,
FL6584491,FROSTED MUG,Transient non-community system,Ground water,Sarasota,VENICE,125,,,
FL6530626,FROSTPROOF GOLF LINKS,Transient non-community system,Ground water,Polk,FROSTPROOF,25,,,
FL6534054,FROSTPROOF GROVES,Transient non-community system,Ground water,Polk,FROSTPROOF,150,,,
FL6531427,FROSTPROOF MAINT. BARN,Transient non-community system,Ground water,Polk,FROSTPROOF,75,,,
FL3644223,FROZEN GOLD,Transient non-community system,Ground water,Volusia,-,25,,,
FL6515157,FROZEN PITCHER,Transient non-community system,Ground water,Pasco,DADE CITY,25,,,
FL2554461,FRUIT COVE BAPTIST CHURCH,Transient non-community system,Ground water,St. Johns,-,100,,,
FL2554460,FRUIT COVE MEDICAL CENTER,Transient non-community system,Ground water,St. Johns,FRUIT COVE,25,,,
FL4134569,FRUIT STAND BY BROTHERS,Transient non-community system,Ground water,Miami-Dade,MIAMI,30,,,
FL3350831,FRUITLAND PARK TRUCK STOP,Transient non-community system,Ground water,Lake,-,500,,,
FL2540397,FRUITLAND RECREATION CENTER,Transient non-community system,Ground water,Putnam,-,25,,,
FL6588108,FRUITVILLE GROVES,Transient non-community system,Ground water,Sarasota,SARASOTA,35,,,
FL6588036,FRUITVILLE TEXACO,Transient non-community system,Ground water,Sarasota,SARASOTA,150,,,
FL4134544,FRUTERIA CACHITA,Transient non-community system,Ground water,-,MIAMI,25,,,
