PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
NH0952010,EASTMAN WATER COMPANY,Community water system,Ground water,Sullivan,-,500,,,
NH0512050,ECHO LAKE WOODS,Community water system,Ground water,Carroll,CONWAY,112,,,
NH0883060,EDGE OF WOODS,Community water system,Ground water,Belknap,GILFORD,120,,,
NH0162380,ELLIS RIDGE,Community water system,Ground water,Carroll,BARTLETT,15,,,
NH0152010,ELLISON FARM APTS,Community water system,Ground water,Strafford,BARRINGTON,45,,,
NH1193020,ELM BROOK VILLAGE,Community water system,Ground water,Merrimack,HOPKINTON,90,,,
NH0153060,EMERALD ACRES,Community water system,Ground water,Strafford,BARRINGTON,250,,,
NH1141020,EMERALD LAKE,Community water system,Ground water,Hillsborough,HILLSBOROUGH,"1,300",,,
NH1142010,EMERALD LAKE/HUMMINGBIRD,Community water system,Ground water,Hillsborough,HILLSBORO,160,,,
NH0751010,ENFIELD WATER DEPT,Community water system,Ground water,Grafton,ENFIELD,"1,345",,,
NH0192060,ENGLISH WOODS,Community water system,Ground water,Hillsborough,BEDFORD,50,,,
NH0761010,EPPING WATER AND SEWER DEPT,Community water system,Ground water,Rockingham,EPPING,"1,240",,,
NH0774010,EPSOM HEALTHCARE CTR,Community water system,Ground water,Merrimack,EPSOM,226,,,
NH0771010,EPSOM VILLAGE DIST,Community water system,Ground water,Merrimack,EPSOM,750,,,
NH0781020,ERROL WATER WORKS/EAST,Community water system,Ground water,Coos,ERROL,42,,,
NH0781010,ERROL WATER WORKS/WEST,Community water system,Ground water,Coos,ERROL,195,,,
NH0613020,ESTATES IV,Community water system,Ground water,Carroll,DERRY,100,,,
NH0763010,EVANS TRAILER PARK,Community water system,Ground water,Rockingham,EPPING,50,,,
NH0612200,EVCO WATER SYSTEM,Community water system,Ground water,Rockingham,-,30,,,
NH0262010,EVERGREEN DRIVE WATER,Community water system,Ground water,Merrimack,BOW,80,,,
NH1333030,EVERGREEN TERRACE,Community water system,Ground water,Strafford,LEE,45,,,
NH0803010,EXETER & HAMPTON MOBILE HOME V,Community water system,Ground water,Rockingham,-,160,,,
NH0802020,EXETER HIGHLANDS,Community water system,Ground water,Rockingham,EXETER,50,,,
NH0803030,EXETER RIVER LANDING,Community water system,Ground water,Rockingham,EXETER,380,,,
NH0803020,EXETER RIVER MOBILE HOME PARK,Community water system,Ground water,Rockingham,EXETER,980,,,
NH0801010,EXETER WATER DEPT,Community water system,Surface water,Rockingham,EXETER,"11,000",,,
NH2082020,FAIRFIELD,Community water system,Ground water,Rockingham,SANDOWN,38,,,
NH1212120,FAIRFIELD GROUP LMT.,Community water system,Ground water,Carroll,JACKSON,120,,,
NH1563020,FAIRHAVEN MOBILE HOME PARK,Community water system,Ground water,Hillsborough,MILFORD,63,,,
NH1204020,FAIRVIEW NURSING HOME,Community water system,Ground water,Hillsborough,HUDSON,50,,,
NH0758030,FAMILY CREST APARTMENTS,Community water system,Ground water,Grafton,ENFIELD,16,,,
NH1612030,FAR ECHO HARBOR,Community water system,Ground water,Carroll,MOULTONBOROUGH,200,,,
NH0811010,FARMINGTON WATER DEPT,Community water system,Ground water,Strafford,FARMINGTON,"3,000",,,
NH0234020,FCI BERLIN,Community water system,Unknown Primary Source,-,-,"1,200",,,
NH0272010,FISHERFIELD TOWNHOUSES,Community water system,Ground water,Merrimack,BRADFORD,40,,,
NH0821020,FITZWILLIAM VILLAGE/LAUGHNER,Community water system,Ground water,Cheshire,FITZWILLIAM,65,,,
NH0821030,FITZWILLIAM VILLAGE/MASSIN,Community water system,Ground water,Cheshire,FITZWILLIAM,53,,,
NH0821010,FITZWILLIAM VILLAGE/PRIGGE,Community water system,Ground water,Cheshire,FITZWILLIAM,43,,,
NH1172010,FLINT POND WATER COMPANY,Community water system,Ground water,Hillsborough,HOLLIS,23,,,
NH1402010,FLINTLOCK APTS,Community water system,Ground water,Merrimack,LOUDON,30,,,
NH0512060,FOREST EDGE,Community water system,Ground water,Carroll,CONWAY,118,,,
NH1932040,FOREST GLEN CONDOS,Community water system,Ground water,Rockingham,PLAISTOW,70,,,
NH1222010,FOREST PARK ESTATES,Community water system,Unknown Primary Source,-,-,360,,,
NH0512070,FOREST PARK VILLAGE,Community water system,Ground water,Carroll,CONWAY,45,,,
NH2302050,FOREST VIEW ESTATES,Community water system,Ground water,Cheshire,SWANZEY,180,,,
