PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
MT0001139,SUNSHINE CAFE,Transient non-community system,Ground water,Lincoln,-,24,,,
MT0001390,SUNSHINE HEALTH MINE INC,Transient non-community system,Ground water,Jefferson,BOULDER,38,,,
MT0004798,SUPER 1 FOODS,Transient non-community system,Ground water purchased,Flathead,KALISPELL,25,,,
MT0004865,SUPER 1 FOODS  HELENA,Transient non-community system,Surface water purchased,Lewis and Clark,HELENA,25,,,
MT0004800,SUPER 1 FOODS GLACIER WATER  KALISPELL,Transient non-community system,Ground water purchased,Flathead,KALISPELL,25,,,
MT0004673,SUPER 1 FOODS GLACIER WATER  WHITEFISH,Transient non-community system,Surface water purchased,Flathead,WHITEFISH,25,,,
MT0004799,SUPER 1 FOODS GLACIER WATER COLUMBIA FLS,Transient non-community system,Ground water purchased,Flathead,COLUMBIA FALLS,25,,,
MT0003327,SUPER 8 LODGE  W YELLOWSTONE,Transient non-community system,Ground water,Gallatin,WEST YELLOWSTONE,37,,,
MT0003139,SUPER 8 MOTEL OF BELGRADE,Transient non-community system,Ground water,Gallatin,BELGRADE,142,,,
MT0004014,SUPER CENTER IGA,Transient non-community system,Ground water purchased,Rosebud,LAME DEER,25,,,
MT0004758,SWAN BAR AND GRILL,Transient non-community system,Ground water,Lake,SWAN LAKE,32,,,
MT0062304,SWAN CREEK CAMPGROUND,Transient non-community system,Ground water,Gallatin,-,25,,,
MT0062305,SWAN CREEK CG UPPER WELL NO 2,Transient non-community system,Ground water,Gallatin,-,25,,,
MT0001037,SWAN DIVE,Transient non-community system,Ground water,Lake,-,40,,,
MT0062281,SWAN LAKE ANNEX CAMPGROUND,Transient non-community system,Ground water,Lake,SWAN LAKE,150,,,
MT0000991,SWAN LAKE RESORT,Transient non-community system,Surface water,Lake,-,50,,,
MT0002961,SWAN LAKE RESORT,Transient non-community system,Surface water,Lake,-,35,,,
MT0001035,SWAN LAKE SCHOOL,Transient non-community system,Ground water,Lake,-,27,,,
MT0003876,SWAN RIVER LODGE LLC,Transient non-community system,Ground water,Missoula,CONDON,53,,,
MT0000901,SWAN RIVER SCHOOL,Transient non-community system,Ground water,Flathead,-,104,,,
MT0003935,SWAN VALLEY CAFE,Transient non-community system,Ground water,Missoula,CONDON,27,,,
MT0000857,SWAN VALLEY CENTRE CAFE,Transient non-community system,Ground water,Missoula,-,75,,,
MT0001036,SWAN VALLEY SCHOOL,Transient non-community system,Ground water,Lake,-,11,,,
MT0001034,SWAN VILLAGE MARKET & RV PARK,Transient non-community system,Ground water,Lake,-,100,,,
MT0001988,SWEETHEART BAKERY,Transient non-community system,Ground water,Yellowstone,-,50,,,
MT0002055,SWEETHEART BAKERY-LAUREL,Transient non-community system,Ground water,Yellowstone,-,50,,,
MT0003592,SWIFTCURRENT CAMPGROUND,Transient non-community system,Ground water,Glacier,BABB,400,,,
MT0062343,SYLVANITE WORK CENTER,Transient non-community system,Ground water,Lincoln,-,85,,,
MT0003933,SYMES HOTEL,Transient non-community system,Ground water,Sanders,HOT SPRINGS,54,,,
MT0001144,T AND N CURTIS INC,Transient non-community system,Ground water,Lincoln,FORTINE,119,,,
MT0001399,T'INGS HAPPEN,Transient non-community system,Ground water,Jefferson,JEFFERSON CITY,25,,,
MT0000066,TABLE BAY  ROLLINS,Transient non-community system,Ground water,Lake,ROLLINS,13,,,
MT0003625,TACO JOHNS  RESERVE,Transient non-community system,Ground water,Missoula,MISSOULA,264,,,
MT0002396,TACO JOHNS - BROOKS   MISSOULA,Transient non-community system,Ground water,Missoula,-,400,,,
MT0001126,TALKING BIRD SALOON,Transient non-community system,Ground water,Mineral,ST REGIS,204,,,
MT0001408,TALL BOYS TAVERN,Transient non-community system,Ground water,Judith Basin,HOBSON,60,,,
MT0062291,TALLY LAKE CAMPGROUND,Transient non-community system,Ground water,Flathead,KALISPELL,117,,,
MT0000889,TAMARACK II,Transient non-community system,Ground water,Flathead,SOMERS,110,,,
MT0001039,TAMARACK INN,Transient non-community system,Ground water,Lake,-,50,,,
MT0003779,TAMARACK INN,Transient non-community system,Ground water,Missoula,MISSOULA,62,,,
MT0004613,TAMARACK OF THE WILDWOOD,Transient non-community system,Ground water,Lake,LAKESIDE,30,,,
MT0004318,TARGHEE FUN CENTER  YELLOWSTONE RENTALS,Transient non-community system,Ground water,Gallatin,WEST YELLOWSTONE,65,,,
MT0001134,TARKIO CORNER BAR,Transient non-community system,Ground water,Mineral,-,50,,,
MT0001082,TASTE FREEZE,Transient non-community system,Ground water,Ravalli,-,50,,,
MT0002929,TATER'S PLACE,Transient non-community system,Ground water,Richland,-,75,,,
MT0001815,TEEPEE MOTEL,Transient non-community system,Ground water,Gallatin,-,100,,,
MT0002042,TEMPLED HILLS BAPTIST CAMP,Transient non-community system,Ground water,Park,LIVINGSTON,40,,,
MT0062320,TEN MILE CAMPGROUND,Transient non-community system,Ground water,Lewis and Clark,-,25,,,
MT0004596,TERRACES AT SOMERS BAY,Transient non-community system,Ground water,Flathead,SOMERS,32,,,
MT0003822,TERRY DOWNTOWN WUA,Transient non-community system,Ground water,Prairie,TERRY,132,,,
MT0001616,TERRYS LANDING,Transient non-community system,Ground water,Prairie,TERRY,100,,,
MT0002076,TETON PASS SKI AREA INC,Transient non-community system,Ground water,Teton,CHOTEAU,150,,,
MT0062337,THAIN CREEK CAMPGROUND,Transient non-community system,Ground water,Cascade,-,40,,,
MT0001871,THE ANTLERS,Transient non-community system,Ground water,Lincoln,-,25,,,
MT0003239,THE ANTLERS BAR,Transient non-community system,Ground water,Lincoln,-,75,,,
