PWS ID,PWS Name,PWS Type Ascending,Primary Source,Counties Served,Cities Served,Population Served Count,Number of Facilities,Number of Violations,Number of Site Visits
NJ0110306,FOLSOM HEAD START,Non-Transient non-community system,Ground water,Atlantic,FOLSOM,20,,,
NJ0110304,FOLSOM KINDERGARTEN,Non-Transient non-community system,Ground water,Atlantic,FOLSOM,55,,,
NJ1512330,FOODTOWN PLAZA,Non-Transient non-community system,Ground water,Gloucester,FORKED RIVER,"1,000",,,
NJ1332374,FOREST HILLS BUILDING A,Non-Transient non-community system,Ground water,Monmouth,MILLSTONE TWP.-1332,78,,,
NJ1512315,FORKED RIVER ELEM. SCHOO,Non-Transient non-community system,Ground water,Gloucester,LACEY TWP,600,,,
NJ1512361,FORKED RIVER MEDICAL GRO,Non-Transient non-community system,Ground water,Gloucester,LACEY TWP,50,,,
NJ1332381,FORREST HILLS BUILDING B,Non-Transient non-community system,Ground water,Monmouth,MILLSTONE TWP.-1332,180,,,
NJ1213324,FORSGATE HALF WAY HOUSE,Non-Transient non-community system,Ground water,-,MONROE TOWNSHIP,25,,,
NJ1311001,FORT MONMOUTH MAIN BASE,Non-Transient non-community system,Surface water purchased,Monmouth,EATONTOWN BORO-1311,125,,,
NJ1314302,FOSTER CANNING CO,Non-Transient non-community system,Ground water,Essex,FARMINGDALE,50,,,
NJ0315301,FOUNTAIN OF LIFE CENTER,Non-Transient non-community system,Ground water,Burlington,FLORENCE TWP.-0315,920,,,
NJ1426305,FOUR POINTS SHERATON,Non-Transient non-community system,Ground water,-,MOUNT ARLINGTON,50,,,
NJ0607326,FRALINGER ENGINEERING PA,Non-Transient non-community system,Ground water,Cumberland,HOPEWELL TWP.-0607,43,,,
NJ1021409,FRANCIS A DESMARES SCHOO,Non-Transient non-community system,Ground water,Hunterdon,RARITAN TWP.-1021,588,,,
NJ1903300,FRANKFORD CONSOLIDATED S,Non-Transient non-community system,Ground water,Hunterdon,BRANCHVILLE,200,,,
NJ1905336,FRANKFORD TOWNSHIP SCHOOL,Non-Transient non-community system,Ground water,Sussex,FRANKFORD TWP.-1905,730,,,
NJ1808340,FRANKLIN CONVALESCENT CT,Non-Transient non-community system,Ground water,-,FRANKLIN,370,,,
NJ0220305,FRANKLIN FARMS SHOPPING CENTER,Non-Transient non-community system,Ground water,Bergen,FRANKLIN LAKES BORO-0220,"2,500",,,
NJ1808315,FRANKLIN PARK SCHOOL,Non-Transient non-community system,Ground water,-,-,150,,,
NJ1924329,FRANKLIN SUSSEX AUTOMALL INC,Non-Transient non-community system,Ground water,Sussex,WANTAGE TWP.-1924,380,,,
NJ0805411,FRANKLIN TWP BD OF ED OF,Non-Transient non-community system,Ground water,-,FRANKLIN TWP,25,,,
NJ1808319,FRANKLIN TWP BOE,Non-Transient non-community system,Ground water,-,FRANKLIN,25,,,
NJ2105302,FRANKLIN TWP ELEMENTARY,Non-Transient non-community system,Ground water,Mercer,FRANKLIN TWP,300,,,
NJ1010300,FRANKLIN TWP SCHOOL,Non-Transient non-community system,Ground water,Hunterdon,FRANKLIN TWP.-1010,371,,,
NJ0805376,FRANKLING TWP. TRANS. CT,Non-Transient non-community system,Ground water,-,FRANKLIN,30,,,
